periods,nn_pred_mean,nn_pred_median,nn_pred_l25,nn_pred_u75
1990.0,-3.6878646988815467,-4.30596606759782,-4.603034834372416,-3.871665291646213
1990.1,-3.698693149867743,-4.305721012411745,-4.603225524266615,-3.8802111951262783
1990.2,-3.7094876940547743,-4.306047788873291,-4.602960922497418,-3.8847143608264565
1990.3,-3.720250837583159,-4.307312541999842,-4.601969239140642,-3.891449619932642
1990.4,-3.730983726739511,-4.308678402384566,-4.599710244248235,-3.8999866262045795
1990.5,-3.7416849065832944,-4.310082086969736,-4.598674382168322,-3.9106212917601324
1990.6,-3.752352205907675,-4.310284318920102,-4.597606327249661,-3.917967197603945
1990.7,-3.7629846703311993,-4.311350676633193,-4.596203585913289,-3.9261620815217575
1990.8,-3.7735826160410677,-4.312755666384254,-4.594823342276501,-3.9342620416453964
1990.9,-3.784146964635575,-4.313247676974046,-4.593317747595496,-3.9409564708148324
1991.0,-3.7946790527647014,-4.314006114059277,-4.591561814342923,-3.946509314048926
1991.1,-3.805180903374003,-4.314645635441833,-4.589432398878473,-3.953150447479555
1991.2,-3.8156553138037994,-4.315938408487443,-4.588214224547562,-3.95613592342335
1991.3,-3.826105166186844,-4.315751872722126,-4.587117860001926,-3.9620659548739017
1991.4,-3.836531948962621,-4.317309034574839,-4.585156262676768,-3.963777135159556
1991.5,-3.8469344391726437,-4.318385873942799,-4.584368611101357,-3.9712297786158577
1991.6,-3.8573087915870947,-4.319337203775041,-4.583623037280473,-3.97518685437769
1991.7,-3.8676501697435026,-4.320049693998428,-4.581650123177671,-3.9807020465521896
1991.8,-3.8779547508634264,-4.3216561821879225,-4.580192040559354,-3.983151855648716
1991.9,-3.8882208243400993,-4.3227074755513755,-4.577359708035808,-3.9883106252165157
1992.0,-3.898448701032271,-4.323818563552109,-4.577420479366002,-3.99161186181484
1992.1,-3.9086399417054176,-4.32543464437306,-4.577611341554911,-3.996044385479589
1992.2,-3.918796085056254,-4.327041558783387,-4.577061278600402,-3.998982911312692
1992.3,-3.928916987277931,-4.328525362509986,-4.576410079285506,-4.003642250943856
1992.4,-3.9389997165878605,-4.329707810257941,-4.5748536893440495,-4.005690852013539
1992.5,-3.94903872886515,-4.331849323895282,-4.572409683217566,-4.011339801578105
1992.6,-3.9590268242737534,-4.332385425954671,-4.569910984097684,-4.014455318502022
1992.7,-3.968956011269387,-4.333210367016752,-4.568639649203296,-4.020137569314414
1992.8,-3.9788179211775434,-4.334172578455898,-4.566274990435217,-4.0239602175881295
1992.9,-3.9886039461378013,-4.3362064521750625,-4.565547646768386,-4.030728866460782
1993.0,-3.998305456948826,-4.337828701695155,-4.563299983203136,-4.0388108401499245
1993.1,-4.007914304973276,-4.339363656246521,-4.561994563357634,-4.045296273008843
1993.2,-4.017423510025005,-4.339740907056245,-4.559139020130188,-4.050812581235184
1993.3,-4.026827797336743,-4.340681349075211,-4.5583575255839355,-4.056816498347608
1993.4,-4.036123623942989,-4.341567213734665,-4.556915306030307,-4.061875946561963
1993.5,-4.045308659384574,-4.342899184087477,-4.55612220608506,-4.067923590759836
1993.6,-4.05438126980259,-4.343663788892476,-4.554211908757043,-4.072717993741612
1993.7,-4.063340571037578,-4.345708720941333,-4.5533154533804705,-4.0763638458011915
1993.8,-4.072186493508653,-4.34648317159899,-4.551435258839308,-4.080820275380442
1993.9,-4.080919142711032,-4.348047166359969,-4.5502841856440694,-4.085464466805973
1994.0,-4.089538100062173,-4.350430334691871,-4.548974613065148,-4.0903569930958446
1994.1,-4.098041954964876,-4.351191918146413,-4.547307573270753,-4.093258751987371
1994.2,-4.106427585464533,-4.3519953857481735,-4.545558932034378,-4.097739544321271
1994.3,-4.114689428967587,-4.352190954963821,-4.54413972643395,-4.10180627828368
1994.4,-4.122819309209774,-4.3535593596319835,-4.542460391152678,-4.10637326989968
1994.5,-4.130807036095144,-4.354651324100071,-4.540922751988724,-4.111015392684716
1994.6,-4.138642222152524,-4.355971093692213,-4.539593641276998,-4.1154173896182575
1994.7,-4.146317127223742,-4.356606454683735,-4.537947303800624,-4.118207408321608
1994.8,-4.153827991830187,-4.358512246055099,-4.536873756344279,-4.122459805201366
1994.9,-4.161173459332664,-4.359372249669969,-4.534757322775624,-4.1256104043527335
1995.0,-4.168352423617903,-4.359593232136955,-4.53293460479456,-4.129587187926979
1995.1,-4.175363261586092,-4.360298043054191,-4.531919382307988,-4.133637153354704
1995.2,-4.182203665438236,-4.360318718842581,-4.5296619751651725,-4.137087950651389
1995.3,-4.188869493412932,-4.361216256901176,-4.5281903582613845,-4.140372902429879
1995.4,-4.195353307975899,-4.362982115158955,-4.52624913335924,-4.143614070468522
1995.5,-4.201644165932068,-4.36408284586589,-4.52363110292763,-4.146841632955774
1995.6,-4.207728986706235,-4.365160789044968,-4.521184799392976,-4.150124741099493
1995.7,-4.213595130408535,-4.365762874658974,-4.519343794185515,-4.152789346944532
1995.8,-4.219232427182888,-4.366947957797735,-4.516831589269671,-4.154722219344892
1995.9,-4.224632610848853,-4.366573375447126,-4.514338223188075,-4.157526340929117
1996.0,-4.22978764882459,-4.366221151195417,-4.512473000510944,-4.159807147144767
1996.1,-4.234689781648585,-4.3656142757163785,-4.510053795693616,-4.162779101812321
1996.2,-4.239332968222389,-4.365407943391539,-4.507511482996573,-4.164434032958563
1996.3,-4.243713934478219,-4.364879500023827,-4.504094926148331,-4.166326779851068
1996.4,-4.247831922721728,-4.364282811938238,-4.501391083730122,-4.169478813478176
1996.5,-4.251687531882152,-4.363633621090451,-4.498026991689226,-4.17432608926045
1996.6,-4.25528166241882,-4.363457573692813,-4.494471197004398,-4.176399018814835
1996.7,-4.258614575767029,-4.3629853749787175,-4.491320463739683,-4.178696066413907
1996.8,-4.26168460145906,-4.362807074023465,-4.487581022909307,-4.182407716167506
1996.9,-4.2644878221418105,-4.361972860764596,-4.483257133944393,-4.184687061160449
1997.0,-4.26702006687637,-4.361116052318547,-4.479443868226233,-4.186644691344065
1997.1,-4.269279402202895,-4.3597538547412285,-4.475740067180677,-4.187996657637069
1997.2,-4.271266977015971,-4.358488965672883,-4.471606781145771,-4.189265360256738
1997.3,-4.272986505414639,-4.356783260175597,-4.4670585054688114,-4.192205878378544
1997.4,-4.274442942655876,-4.354834230937831,-4.462529051051578,-4.19429268948337
1997.5,-4.275639973947855,-4.35251024587239,-4.457738613685881,-4.196503090316186
1997.6,-4.276577247702181,-4.350163554193077,-4.452215856161926,-4.1975991193161
1997.7,-4.277249654251568,-4.347353181032383,-4.446862370911113,-4.1996800151389575
1997.8,-4.277648020371072,-4.34465625016669,-4.440732755835463,-4.2010736682097924
1997.9,-4.27775899760273,-4.341577973134171,-4.434795052171143,-4.2028262937953285
1998.0,-4.277565669574969,-4.3382948571946685,-4.428893696690639,-4.2039161527272135
1998.1,-4.277049641638072,-4.334639447873438,-4.422937573866017,-4.205002966219876
1998.2,-4.276192658564194,-4.330483483780455,-4.416099742460075,-4.2060449710542205
1998.3,-4.274978746420003,-4.3262649513845375,-4.409098098984433,-4.207114153839382
1998.4,-4.273398491192509,-4.3222032690186625,-4.402031951460849,-4.206895551109046
1998.5,-4.27145389955507,-4.3174800275918415,-4.394629656093217,-4.2078248344408955
1998.6,-4.269160383541254,-4.312737443392067,-4.387239221994457,-4.207935285469112
1998.7,-4.266543384455422,-4.307788792678081,-4.379238789861339,-4.208129330012704
1998.8,-4.263627893551166,-4.302626790168038,-4.371416617557389,-4.207676766512328
1998.9,-4.260422710371606,-4.297284594723238,-4.362969393866,-4.207139950404658
1999.0,-4.2569163031532105,-4.291412140518681,-4.3540272628213925,-4.206504594600139
1999.1,-4.253091808146773,-4.285449027460134,-4.345546065851117,-4.205673477965703
1999.2,-4.248938136342419,-4.279257161854133,-4.3365301351871395,-4.204017088826732
1999.3,-4.244447800470196,-4.2727999943098505,-4.327205494620785,-4.202699023863546
1999.4,-4.2396156638960525,-4.26657656726924,-4.317655173024468,-4.201063037911728
1999.5,-4.234443356579844,-4.260505206369582,-4.308048791944905,-4.198403774592588
1999.6,-4.2289428094317705,-4.254349402308147,-4.2985428170351545,-4.195972424877696
1999.7,-4.223136642894159,-4.2485356726579635,-4.2892410940918015,-4.1923089481428235
1999.8,-4.217057250145793,-4.2427654957506356,-4.279622459305425,-4.187030124681374
1999.9,-4.21074411567469,-4.236359946490543,-4.270910454669446,-4.182150989244145
2000.0,-4.204236306552082,-4.229738955371622,-4.26181224924442,-4.176467283002114
2000.1,-4.197559156876225,-4.221577264114442,-4.254214624715157,-4.16912495275164
2000.2,-4.190713436813385,-4.212708216108041,-4.248423205169978,-4.160719188698377
2000.3,-4.1836862118266,-4.203703350195268,-4.242276275943131,-4.152567119109173
2000.4,-4.176481311357525,-4.1940604495202685,-4.234958950372024,-4.144122558642988
2000.5,-4.169130946339434,-4.184804093312182,-4.228055900449013,-4.134135018896696
2000.6,-4.1616792107185825,-4.175181126843357,-4.220739909733302,-4.124556706278169
2000.7,-4.154162979982205,-4.166114689218544,-4.212886245161699,-4.115237167662482
2000.8,-4.146605174708891,-4.1562337036177475,-4.205324425927882,-4.105456094946711
2000.9,-4.139016583049994,-4.146496049740102,-4.197990243832324,-4.094925469894253
2001.0,-4.131399730209575,-4.1366987828011474,-4.190476756527786,-4.084196971920921
2001.1,-4.123753737936678,-4.1273127076007725,-4.18257209024228,-4.073606652361828
2001.2,-4.116079000664862,-4.1177785922556165,-4.175077048069544,-4.06344159398243
2001.3,-4.108380106036646,-4.108601064819813,-4.167420269929609,-4.053760738913214
2001.4,-4.100666189258323,-4.099445304831764,-4.159629185681827,-4.0432821175314695
