periods,nn_pred_mean,nn_pred_median,nn_pred_l25,nn_pred_u75
2010.2,-1.5516296289335578,-1.551984674684142,-1.5549731357716923,-1.5482094498122592
2010.3,-1.5519048372883628,-1.5521674083173365,-1.5553122887045845,-1.5483477540623338
2010.4,-1.5521894347240384,-1.5524002935216303,-1.5556775368456055,-1.5483536018353494
2010.5,-1.5524842601284001,-1.552649125239024,-1.556083680659521,-1.5484551425458006
2010.6,-1.5527901763843588,-1.5528995672222319,-1.5565420403487347,-1.548518246865425
2010.7,-1.5531080623043427,-1.5531821693766588,-1.557014930356803,-1.5486386202312734
2010.8,-1.5534388006963213,-1.553469183290257,-1.557499852210144,-1.5487827670536682
2010.9,-1.5537832639630689,-1.5537791921677053,-1.5580190048963827,-1.5488853756382788
2011.0,-1.554142298953797,-1.5540804825065373,-1.5585198933923323,-1.5490868436425187
2011.1,-1.5545167129052262,-1.5543888643044983,-1.5590242741360445,-1.549308577179999
2011.2,-1.5549072621258826,-1.5547650072147507,-1.5595153983216217,-1.5495822348753185
2011.3,-1.5553146445702974,-1.5551270791405516,-1.5600107921465793,-1.549803864524277
2011.4,-1.5557394967164362,-1.5555050471321612,-1.5605456172109977,-1.550042265269867
2011.5,-1.5561823943940178,-1.5559107320971897,-1.5611092074444195,-1.5503775706022447
2011.6,-1.5566438566227916,-1.5563334992882136,-1.5617054247523234,-1.5506763434557418
2011.7,-1.5571243512442219,-1.5568135620999861,-1.5622580680248073,-1.551040713125332
2011.8,-1.5576243011849713,-1.557288473852107,-1.5627671476965863,-1.551375415300953
2011.9,-1.5581440904888086,-1.557774068463354,-1.563363351748693,-1.5518076844422506
2012.0,-1.5586840696553175,-1.5582640300652708,-1.5639426036063049,-1.5522666158766276
2012.1,-1.5592445601937743,-1.55876080787188,-1.5645232985930526,-1.5527330964099948
2012.2,-1.5598258585475144,-1.5593009429758196,-1.5651293482802462,-1.553196518980394
2012.3,-1.5604282396383138,-1.5598595600905294,-1.5657575717014731,-1.5537647907494025
2012.4,-1.5610519602472719,-1.560429319543147,-1.5663654508425864,-1.5542921242002312
2012.5,-1.5616972623463656,-1.561044166732706,-1.5670469447611173,-1.554868852560992
2012.6,-1.562364376384113,-1.5616577475015283,-1.5677245263911268,-1.555517051281409
2012.7,-1.5630535244494577,-1.5622983121111964,-1.5683898720028817,-1.556179673325887
2012.8,-1.5637649232016824,-1.5629609122170354,-1.569043140648448,-1.5568728869697575
2012.9,-1.564498786450134,-1.5636701969382607,-1.569692906971764,-1.5576191254099152
2013.0,-1.5652553272779846,-1.564391457475623,-1.570398918857861,-1.558393622497237
2013.1,-1.5660347596178792,-1.5651295549409274,-1.571105763610479,-1.5591729117921822
2013.2,-1.5668372992044266,-1.5658920273015087,-1.5718510389489988,-1.5600064024456455
2013.3,-1.5676631638575997,-1.5666911343312684,-1.572556911860181,-1.5608839898269602
2013.4,-1.5685125730970864,-1.5675006104936922,-1.5733505698627697,-1.5618002704312288
2013.5,-1.5693857471444568,-1.568348402820472,-1.574149826943493,-1.562727814060619
2013.6,-1.5702829054227156,-1.5691926481702096,-1.5749500287637892,-1.5637211688797399
2013.7,-1.5712042646969346,-1.5700930786426737,-1.575749318206457,-1.5647363024732814
2013.8,-1.5721500370115118,-1.5710151996220156,-1.5765863084468494,-1.5658367312551194
