periods,nn_pred_mean,nn_pred_median,nn_pred_l25,nn_pred_u75
1990.0,-3.4749787744732528,-3.2881084864041195,-3.4858476626829464,-3.2187618157558626
1990.1,-3.4718546916636486,-3.2877532706199624,-3.4803477637593976,-3.2193861285203944
1990.2,-3.4687296884593786,-3.2874378281367456,-3.4761024184076335,-3.219633120288395
1990.3,-3.465606203543543,-3.287335196328246,-3.472806518591119,-3.220345961665261
1990.4,-3.462485086169564,-3.2869578785730873,-3.469048797560386,-3.2205732245178034
1990.5,-3.459364898888928,-3.286570419245193,-3.464670908742595,-3.2208392379556323
1990.6,-3.4562431295920675,-3.2862846826450043,-3.4584699542872057,-3.2213762899704097
1990.7,-3.4531176553049647,-3.2863060024347845,-3.45469117444799,-3.2215314611065127
1990.8,-3.44998723778091,-3.2858358067898124,-3.4505799252237144,-3.2218958863131455
1990.9,-3.446851388445038,-3.2856535158393005,-3.446869046778011,-3.222359952392076
1991.0,-3.443710099762231,-3.285332472595967,-3.442356196486676,-3.2225684161936847
1991.1,-3.4405635824180987,-3.2846883459798724,-3.438692957100861,-3.2227131526624055
1991.2,-3.437412014109419,-3.284492007335623,-3.4342993345515174,-3.2233649681859764
1991.3,-3.43425530310885,-3.284189961051643,-3.430781558200108,-3.223606912852793
1991.4,-3.431092873452545,-3.283934909113989,-3.4270240727094925,-3.2238419955797717
1991.5,-3.427923534272541,-3.2838297187950847,-3.422436744447339,-3.2244096571122807
1991.6,-3.4247455889005436,-3.283549662998279,-3.4179723685410845,-3.224771202576399
1991.7,-3.4215573161909987,-3.2833166056599126,-3.4143059606283583,-3.2253300208259525
1991.8,-3.418357727388077,-3.2831473808288107,-3.410327785384467,-3.2255677838886005
1991.9,-3.415147197693136,-3.2830417329473005,-3.4071564814063278,-3.2259099804316635
1992.0,-3.4119275087546344,-3.283080631219226,-3.4041920026631374,-3.225881854505766
1992.1,-3.4087012419130223,-3.282672516605082,-3.401280393544436,-3.2264818819355296
1992.2,-3.405471090214562,-3.2824027905913185,-3.3991536577297787,-3.226773900888498
1992.3,-3.4022397107248095,-3.2822215470368845,-3.396257636577487,-3.227111380666429
1992.4,-3.399009989735938,-3.2819600200840515,-3.39273236557845,-3.2273737201572796
1992.5,-3.3957851680785662,-3.281998803363398,-3.3898665244613704,-3.2278143605114904
1992.6,-3.3925686507864254,-3.2818902065980153,-3.386798193330864,-3.2281462745483376
1992.7,-3.3893637076628265,-3.2814880515865994,-3.384271825883042,-3.22837225401173
1992.8,-3.3861732780481373,-3.281003281023224,-3.381056314630668,-3.2283879950132883
1992.9,-3.3829999682269083,-3.2809079413498257,-3.3791493956970586,-3.2290064964312637
1993.0,-3.3798462252879284,-3.2805792370912035,-3.3768739754361192,-3.2290656185030606
1993.1,-3.3767145669067813,-3.2801555586067974,-3.374697541051304,-3.2293005314533327
1993.2,-3.3736076723727333,-3.2796309641507233,-3.372536315997099,-3.229653115566289
1993.3,-3.370528174656958,-3.2794457996958855,-3.3709797869239466,-3.229845535390781
1993.4,-3.3674781401003657,-3.2792282440955014,-3.368702727171443,-3.2299726350947893
1993.5,-3.3644584666438764,-3.278892142865892,-3.366405008486712,-3.2300788126466484
1993.6,-3.3614686996441647,-3.2786248661671804,-3.3640398642831513,-3.23031468532665
1993.7,-3.358507547488959,-3.278152146254097,-3.362582697699629,-3.2305552180427974
1993.8,-3.355573576033665,-3.2779011366990125,-3.3597414378738897,-3.230903162561949
1993.9,-3.35266549907508,-3.277630357541824,-3.3582452871093693,-3.2315340380898054
1994.0,-3.349782051315677,-3.2771885803301934,-3.356307305196138,-3.2318415163359697
1994.1,-3.3469215018010035,-3.276820038847333,-3.354212067275386,-3.2319700936465097
1994.2,-3.344081391182748,-3.2764204331703355,-3.3521261381543406,-3.2319392753854093
1994.3,-3.3412593218090048,-3.2760429552962047,-3.3499086275803402,-3.231866193663989
1994.4,-3.3384545274042687,-3.275659298148639,-3.3483243876036197,-3.2322176977283665
1994.5,-3.335669010939874,-3.2752992722901046,-3.3464063034141702,-3.2322585825656196
1994.6,-3.332907107037066,-3.2751208717915814,-3.344367998212546,-3.232702118708993
1994.7,-3.330173365131668,-3.2747237327543264,-3.342618638875585,-3.2327227635355524
1994.8,-3.327470593028639,-3.2743757629093238,-3.3414121203645903,-3.232751196536935
1994.9,-3.3247998507702468,-3.2741626362863365,-3.339337707136727,-3.232874431859042
1995.0,-3.3221617806703243,-3.2737191361934643,-3.3376199800920157,-3.2328747695544644
1995.1,-3.319557530547779,-3.273461851508164,-3.3352247179615437,-3.2329941431389955
1995.2,-3.3169889225599003,-3.273192399117237,-3.333314857188609,-3.2332315527680056
1995.3,-3.3144588652949136,-3.272839563422471,-3.331140684835171,-3.2335986888345842
1995.4,-3.3119715919187636,-3.2725478012819114,-3.329471318930189,-3.2337219984881838
1995.5,-3.309532148770868,-3.2722236935838405,-3.3273484538921103,-3.233862750698191
1995.6,-3.3071454023082367,-3.2719926044280268,-3.325731799161743,-3.234016711516593
1995.7,-3.3048141088230594,-3.271582411583731,-3.323919990954661,-3.2341903545106057
1995.8,-3.3025369694404705,-3.2712225593651936,-3.3223973126238024,-3.2344958671559545
1995.9,-3.3003091729573986,-3.270773951760606,-3.321081553745878,-3.234772469659039
1996.0,-3.2981246276505307,-3.2705125807825346,-3.319062936205364,-3.235005992486642
1996.1,-3.295977236502271,-3.270103353732734,-3.3176019532112138,-3.2350116540420037
1996.2,-3.2938618628928484,-3.2696848293738126,-3.315687468683496,-3.235097832422523
1996.3,-3.2917763262032733,-3.2692236144817555,-3.314090301642675,-3.2352329109831826
1996.4,-3.2897226492050047,-3.268712766224107,-3.312056739053362,-3.2355504303509215
1996.5,-3.28770575845403,-3.2682100674453483,-3.310740768726321,-3.2357156910701046
1996.6,-3.2857310264545063,-3.2677516083610505,-3.3092095977745752,-3.2358458841380435
1996.7,-3.2838026346874347,-3.26692727662038,-3.3079717202396104,-3.2359588291088333
1996.8,-3.2819232495120465,-3.26647920613531,-3.306400416049939,-3.2360945755204873
1996.9,-3.280094614383103,-3.2659835974433644,-3.304715025676369,-3.2362489789424718
1997.0,-3.278318369853846,-3.2653436417862434,-3.3031518408423075,-3.236347311339751
1997.1,-3.2765965108600037,-3.2648932109798547,-3.3017237167172655,-3.2360121578583048
1997.2,-3.2749314892267947,-3.2642275207792135,-3.3004651670546927,-3.2361584171833777
1997.3,-3.27332628275938,-3.263819469445871,-3.2989497620284456,-3.236284668662456
1997.4,-3.2717840796594775,-3.2633259882989942,-3.2974436449178186,-3.2363231182910535
1997.5,-3.270307006698004,-3.2627888085871235,-3.296129187082277,-3.236309432626355
1997.6,-3.2688947506130694,-3.2622663269936854,-3.2948346489618854,-3.236483599397171
1997.7,-3.267544838472033,-3.261640138394684,-3.2935615411338888,-3.2365563543645934
1997.8,-3.266254309078561,-3.2611735356579885,-3.2921405314657965,-3.2367996352445223
1997.9,-3.265020377144965,-3.2605574834853606,-3.290700096336422,-3.2367618634892468
1998.0,-3.2638397881911865,-3.260061591841017,-3.289253838518016,-3.2367036047350206
1998.1,-3.262708166770941,-3.2595719328800365,-3.2877245004708127,-3.2367091853041323
1998.2,-3.261619594170876,-3.2589086671273746,-3.286400956608532,-3.236666601796915
1998.3,-3.260567635885564,-3.2583070252469,-3.2849502070766636,-3.2365752693438656
1998.4,-3.259548131546726,-3.2576159797733473,-3.2834169139899005,-3.2367112410371615
1998.5,-3.2585612149667837,-3.2570183095252965,-3.2821475872507913,-3.236581823008106
1998.6,-3.257611505227889,-3.256431392144831,-3.2806581018241117,-3.2365575233293074
1998.7,-3.2567076881893224,-3.255827146166952,-3.279157964792431,-3.236397165664621
1998.8,-3.2558591750721586,-3.2551881046136173,-3.277688110228612,-3.2361743734820485
1998.9,-3.255067325812703,-3.2545600259940177,-3.2762972744389605,-3.2361946356737046
1999.0,-3.2543233155588327,-3.2538809883425257,-3.274885556122602,-3.2361005009910855
1999.1,-3.2536169331086042,-3.253340879786777,-3.2736298110620834,-3.235958622811568
1999.2,-3.25294119843647,-3.25278545564882,-3.2724012066593153,-3.235811664668864
1999.3,-3.252291153101106,-3.2522491807316554,-3.271061896191446,-3.235528894714067
1999.4,-3.251663013237109,-3.251723902742755,-3.27001729253909,-3.235335445130162
1999.5,-3.251054568317868,-3.2511131803528954,-3.268939634904657,-3.235022210004414
1999.6,-3.250465822072077,-3.2505319234985715,-3.267787566856406,-3.2347410205097127
1999.7,-3.2498995880143577,-3.2498300342928292,-3.2666120318476963,-3.2346397424584867
1999.8,-3.249361001832536,-3.2492175850639113,-3.265630044786398,-3.234569937077497
1999.9,-3.248854866076801,-3.2486313768014634,-3.264675156345413,-3.2343782814503963
2000.0,-3.24838144031739,-3.248166949505013,-3.2640069474608104,-3.234120219461699
2000.1,-3.2479335772891087,-3.247675109701822,-3.263342051881039,-3.2339567743382505
