periods,nn_pred_mean,nn_pred_median,nn_pred_l25,nn_pred_u75
1990.0,-3.6445746576667117,-3.791810175733379,-3.944308131250701,-3.661759891673521
1990.1,-3.6461696713452123,-3.7919283068240266,-3.943573280748251,-3.664747621271653
1990.2,-3.6477764588358244,-3.7919755573727816,-3.9421956967259804,-3.6665180194842364
1990.3,-3.649395295406302,-3.7922770585769303,-3.940218889225073,-3.668571854163751
1990.4,-3.6510261617879616,-3.792542082800381,-3.9373220678325374,-3.670793970766136
1990.5,-3.6526681836189896,-3.7927352296177963,-3.9356287625729003,-3.6727461323267976
1990.6,-3.6543199772907404,-3.793226656409702,-3.934235185844279,-3.6757046136798257
1990.7,-3.6559802973681763,-3.7931469377796834,-3.932956636201433,-3.6783023343037797
1990.8,-3.6576484563599685,-3.793098229972393,-3.9313288124532497,-3.6816333530505396
1990.9,-3.659324460320382,-3.7931680665849257,-3.9301637886953986,-3.683676963009019
1991.0,-3.661008830138817,-3.793224604250062,-3.928355192697776,-3.684497464406533
1991.1,-3.6627022218059166,-3.7935616245847674,-3.9269409519038687,-3.6858726533984885
1991.2,-3.6644050793918352,-3.7935586879683134,-3.925066436466516,-3.6879453491033822
1991.3,-3.6661173782759886,-3.793667124379909,-3.923086851378601,-3.689864623070464
1991.4,-3.667838428822622,-3.7937946718072935,-3.9219294640196205,-3.692165324600984
1991.5,-3.6695669220137357,-3.794197558891442,-3.921368757860801,-3.693876876436663
1991.6,-3.6713014488522293,-3.7941955722864056,-3.9194249370335568,-3.6958613679178423
1991.7,-3.6730413018283654,-3.7945090429014945,-3.9178489701538686,-3.6971615264274367
1991.8,-3.674786967209537,-3.794559052934867,-3.9167540825742995,-3.6987197410331194
1991.9,-3.6765399291586203,-3.7947741933812864,-3.9146009611363763,-3.6999580085960257
1992.0,-3.6783020659438823,-3.7946028799732363,-3.9129721846860495,-3.70110079023308
1992.1,-3.6800751441924575,-3.794709650750093,-3.9116523300235735,-3.7024458823697546
1992.2,-3.681860408694827,-3.794873037837876,-3.9101817812274833,-3.7038789551478195
1992.3,-3.683658110992763,-3.795251628388706,-3.90875495374184,-3.7063366675245177
1992.4,-3.685467331873953,-3.795268765297881,-3.9065728099079777,-3.707912900843587
1992.5,-3.6872863656301424,-3.7956984468801185,-3.90478740646184,-3.709469664926322
1992.6,-3.6891132698979683,-3.795761916767516,-3.9025173394677197,-3.709768448402378
1992.7,-3.690946076464384,-3.795514381823393,-3.9006436585725917,-3.7107377249684697
1992.8,-3.69278260161858,-3.795678763664467,-3.898201032629082,-3.711689368746285
1992.9,-3.6946201644608414,-3.795899010129497,-3.8967229575448243,-3.7125109872920863
1993.0,-3.6964555639148835,-3.795859240744809,-3.896206087826547,-3.713115027763171
1993.1,-3.698285462788937,-3.7957354285245324,-3.8941791799070606,-3.7147348131506654
1993.2,-3.7001070442551582,-3.7956460093402584,-3.8928230270373456,-3.7158514580632493
1993.3,-3.7019185597862476,-3.795957999142202,-3.8914300222027753,-3.7175597177216297
1993.4,-3.7037193124757817,-3.7956186267710024,-3.8902622725020364,-3.7187470076823854
1993.5,-3.705508898867046,-3.795767311611829,-3.889019123023706,-3.719866820179341
1993.6,-3.707286256905227,-3.7957950289715128,-3.8878165058807124,-3.720652725834425
1993.7,-3.709049766455379,-3.7955220275653385,-3.886479911282169,-3.7218032352254133
1993.8,-3.710798780833924,-3.795551903723597,-3.8854377660111084,-3.722801015455566
1993.9,-3.71253476028667,-3.7957145229789644,-3.884289108551306,-3.7235951702429864
1994.0,-3.714260703019586,-3.796012026876081,-3.8829122287890856,-3.7248572129784807
1994.1,-3.7159800402014027,-3.7961091071552198,-3.8808003832588636,-3.72553480703188
1994.2,-3.7176957681761267,-3.7963065898030774,-3.879267545692501,-3.7263830769684922
1994.3,-3.7194094274255343,-3.7963962776106777,-3.8776385398402247,-3.7271727625517537
1994.4,-3.7211202197980002,-3.7962083583617194,-3.8766958215511513,-3.7276516663028403
1994.5,-3.722825014236044,-3.796516450999007,-3.874586505634897,-3.72853086388153
1994.6,-3.724519393291418,-3.7965509255328813,-3.8732506504475177,-3.72987397274136
1994.7,-3.7261992210294754,-3.7966967681888804,-3.872266161388915,-3.730684379349768
1994.8,-3.727861477506899,-3.7965549278869823,-3.8703814080395795,-3.731702235749763
1994.9,-3.7295036129151287,-3.7966756342871992,-3.8686308206035123,-3.7327794081059604
1995.0,-3.731122576212283,-3.7966740306206193,-3.866926453289318,-3.7336544237717777
1995.1,-3.7327152959622234,-3.796707606241124,-3.865445172945817,-3.7345262225479128
1995.2,-3.7342798884966855,-3.796867790800188,-3.8641325751634463,-3.735256473564918
1995.3,-3.73581500999082,-3.7969360788655577,-3.862261041430458,-3.736199874669552
1995.4,-3.7373184194366518,-3.7967880176984123,-3.8604927362402943,-3.7371603774606936
1995.5,-3.738787042235011,-3.796645481898463,-3.858738629757026,-3.737793404097309
1995.6,-3.7402181009934052,-3.796504756757368,-3.8571655024910876,-3.7385121265261683
1995.7,-3.741610706100938,-3.7962501311298507,-3.8556358735340095,-3.7392009449245536
1995.8,-3.7429669505752634,-3.795981294221657,-3.853991509025627,-3.7398066099656404
