periods,nn_pred_mean,nn_pred_median,nn_pred_l25,nn_pred_u75
1990.0,-3.3335157879345054,-2.9942632137193406,-3.3237603047263375,-2.8906351682490308
1990.1,-3.3264064405025624,-2.9932942061908134,-3.3160173257211456,-2.8900703117635302
1990.2,-3.3193162368015314,-2.992226553669571,-3.307827683848299,-2.8900618559494844
1990.3,-3.3122437351904366,-2.991451769986953,-3.30159424881302,-2.8900108675064153
1990.4,-3.3051881205856595,-2.990329411997161,-3.2947528671388038,-2.8893672624007323
1990.5,-3.298149462427008,-2.9894837105464585,-3.288285416911854,-2.889383972947632
1990.6,-3.2911281859306367,-2.988369507740914,-3.2784480300398835,-2.8891127195336286
1990.7,-3.284124557303082,-2.9874703666816274,-3.2705719232744266,-2.888920905896796
1990.8,-3.2771386751083673,-2.986623887389865,-3.2632000143514803,-2.88884555799629
1990.9,-3.2701706701329205,-2.98594149599449,-3.257416671999611,-2.888933502586096
1991.0,-3.2632207755234894,-2.984785444991805,-3.252227702391493,-2.88867274708468
1991.1,-3.256289238589229,-2.9836902180908256,-3.24677903440487,-2.8886102854060813
1991.2,-3.2493762040151553,-2.9827416481681617,-3.2399126295644463,-2.88863394481279
1991.3,-3.242481641998241,-2.981786224765884,-3.2318399282216532,-2.8885045689972193
1991.4,-3.2356052979750234,-2.9814069236632843,-3.225778336658401,-2.888244691440703
1991.5,-3.228746648598268,-2.9805719001207476,-3.221057394567556,-2.887909841250765
1991.6,-3.2219049584990427,-2.9794615348965894,-3.2158563620194602,-2.887166191813052
1991.7,-3.215079578276006,-2.9788308958618086,-3.2107828580930944,-2.8868202149318636
1991.8,-3.2082704076937585,-2.9784943958938586,-3.2055089125521627,-2.886470849175938
1991.9,-3.201478172571503,-2.9776204697086017,-3.1990212575526966,-2.886753435100832
1992.0,-3.1947043553375125,-2.976764623809156,-3.1931767490595044,-2.8867719181651443
1992.1,-3.1879510273180807,-2.975862371514373,-3.186573544348057,-2.8864963730159423
1992.2,-3.18122072840929,-2.9750093761072995,-3.178915569645563,-2.8861602221092983
1992.3,-3.1745163028017087,-2.9742176714202113,-3.1726318747168207,-2.8858688487872577
1992.4,-3.1678407940136375,-2.973221168925336,-3.1664878376243966,-2.8853270183184008
1992.5,-3.1611975647300214,-2.972248955375652,-3.1615587138786,-2.885173001364051
1992.6,-3.1545904596772436,-2.971301250741053,-3.15738781748451,-2.8848858151855072
1992.7,-3.148023661971085,-2.9705981609884624,-3.1499541199079926,-2.884535768722534
1992.8,-3.1415011571042863,-2.9699321588449368,-3.1461758014896564,-2.8839818434967053
1992.9,-3.1350260651122484,-2.9692119506453176,-3.1414918776378253,-2.8834432324343835
1993.0,-3.1286001897613565,-2.9684972435064227,-3.136924149007587,-2.8831886678795176
1993.1,-3.1222239817229123,-2.967421796894283,-3.1317292459732244,-2.8828371868830227
1993.2,-3.115896917565277,-2.966523500221828,-3.125580771886525,-2.8822961680197765
1993.3,-3.109618153151303,-2.9656567580605664,-3.120368016774075,-2.881856755811479
1993.4,-3.1033871985803616,-2.964934734540806,-3.115089801127664,-2.881358575389083
1993.5,-3.0972043170702412,-2.96389640851564,-3.1101759879042277,-2.8810428447231677
1993.6,-3.0910706055936537,-2.963094497360924,-3.1068389111884644,-2.88087750810122
1993.7,-3.0849882106183353,-2.9625226132689617,-3.103105321050337,-2.8806146914672213
1993.8,-3.0789608171905414,-2.9616851993143807,-3.098871887783379,-2.880421587533378
1993.9,-3.072993502220721,-2.960508482192121,-3.0954101286420372,-2.879644196000222
1994.0,-3.0670917450490736,-2.959307000231888,-3.0915935550862295,-2.8792315266610315
1994.1,-3.0612607531508793,-2.958033041769464,-3.0879265436269616,-2.878804661058591
1994.2,-3.0555054390746075,-2.957143889228612,-3.083540161920876,-2.878341534471743
1994.3,-3.049830415506172,-2.9562511790998234,-3.0793067728913814,-2.8776795977527785
1994.4,-3.044239754959055,-2.955196840164057,-3.0763159197552685,-2.8778205958820244
1994.5,-3.038736800711113,-2.9539903200142112,-3.0722905112803485,-2.877423110301513
1994.6,-3.0333243959282443,-2.953071871381945,-3.0669507266278875,-2.8765066040232075
1994.7,-3.028005527889768,-2.9519086400543526,-3.063723799382517,-2.876282964607782
1994.8,-3.022783755460111,-2.9505622526898803,-3.0598062398181574,-2.8757385975194745
1994.9,-3.01766297192035,-2.949740185114304,-3.0562162004929765,-2.875528074501343
1995.0,-3.012647020705203,-2.9487779693409273,-3.053187718202495,-2.875427796434054
1995.1,-3.0077399171451114,-2.94774214682034,-3.049276635457182,-2.8749880613762953
1995.2,-3.002946308998264,-2.9464737879783116,-3.046048236293334,-2.874605773508318
1995.3,-2.998270991750854,-2.9455338148250267,-3.0430968531921345,-2.8742753567766015
1995.4,-2.993717802317574,-2.9447435461173708,-3.040556713146228,-2.873776746297078
1995.5,-2.9892890704439394,-2.943712354087176,-3.0377454190659052,-2.873721271625762
1995.6,-2.984985813798772,-2.942749424007997,-3.03453479482684,-2.873584657409117
1995.7,-2.9808084302182785,-2.941431096941534,-3.03120310090244,-2.8731364698151354
1995.8,-2.9767574699373545,-2.940052308002787,-3.027658900139294,-2.873196335959246
1995.9,-2.9728336601702567,-2.9391187255880977,-3.0250210203999943,-2.8726685979221345
1996.0,-2.9690372852416598,-2.938248142981947,-3.022485738198578,-2.8725004785693344
1996.1,-2.965368086299885,-2.9372191038855746,-3.019700344510783,-2.8722893386351593
1996.2,-2.961826160561401,-2.9360242309005518,-3.016868542071488,-2.8719910699856914
1996.3,-2.9584131823092235,-2.935006515329992,-3.0140397560231986,-2.87178602756262
1996.4,-2.9551326625751098,-2.9343044405884475,-3.0118256123678857,-2.8717689612309054
1996.5,-2.9519888568090256,-2.933063052032337,-3.008995258079057,-2.8714434758373093
1996.6,-2.9489853212652575,-2.9317658117510623,-3.0053884536883184,-2.871582368437009
1996.7,-2.9461240599542937,-2.9308443823675225,-3.0023370390706097,-2.871467632148268
1996.8,-2.9434055859147206,-2.929778475789382,-2.9992622522344097,-2.871611983476369
1996.9,-2.9408298434155795,-2.928516799090003,-2.9968242076590035,-2.871875429260953
1997.0,-2.9383974161722133,-2.9277058627061163,-2.9941746899936095,-2.8714453963625197
1997.1,-2.936110160799067,-2.9264888743296695,-2.991567804001688,-2.8716729750937384
1997.2,-2.933971002518792,-2.925875321319702,-2.989308326461507,-2.8715532266874524
1997.3,-2.931983306850196,-2.9252694515384365,-2.987226833458804,-2.8716543120555222
1997.4,-2.930150218601841,-2.924468549575131,-2.9854209314992755,-2.871594396357844
1997.5,-2.9284742581545897,-2.9237335945723544,-2.983406592388362,-2.871769839585091
1997.6,-2.926957355042494,-2.923241622903043,-2.981745990329038,-2.871790818802624
1997.7,-2.925600822320875,-2.9224725679831933,-2.980307477927784,-2.8718804742694912
1997.8,-2.924404765254131,-2.9217959315176283,-2.9783016085198115,-2.8720170106892744
1997.9,-2.923367584943378,-2.9210913437763364,-2.97689871600289,-2.8723061787108355
1998.0,-2.922486039480219,-2.9200551563233823,-2.975218960720589,-2.8727896843359924
1998.1,-2.9217556814210655,-2.919387768547189,-2.9735496860895068,-2.873272684651645
1998.2,-2.921171791600345,-2.9187800223561693,-2.972026223032014,-2.8736197435744186
1998.3,-2.9207300954354065,-2.9181506125002903,-2.9707138737361087,-2.8739585432421655
1998.4,-2.9204267214621686,-2.91757311393782,-2.9690321520540004,-2.8745711824259663
1998.5,-2.9202582777552855,-2.916910611555997,-2.9673459465373546,-2.8751233786588157
1998.6,-2.9202220287197322,-2.916419570420465,-2.96615612732131,-2.8758669469837708
1998.7,-2.920315119220366,-2.916071150713986,-2.9650145371522147,-2.8763857235009955
1998.8,-2.9205338176987397,-2.9157162301515545,-2.9636485780166786,-2.8770605451485842
1998.9,-2.920875108885692,-2.915206310442059,-2.9626925104631847,-2.8779137370209664
1999.0,-2.921337603417183,-2.9148381802734464,-2.9618315297000293,-2.878859151373907
1999.1,-2.9219190850337387,-2.9148237775004855,-2.960770492750563,-2.8795728587639347
1999.2,-2.9226143441094643,-2.914607388092499,-2.959953536337426,-2.880631180555416
1999.3,-2.9234137241119202,-2.9145795779762103,-2.959357856954589,-2.881735152732987
1999.4,-2.9243023315501246,-2.914516606248604,-2.958955961722296,-2.882750316804486
1999.5,-2.9252617786230775,-2.914611565894277,-2.958603510275775,-2.884137322645299
1999.6,-2.926273184841562,-2.9147953342271538,-2.958098750678422,-2.8854952836622063
1999.7,-2.9273193236933666,-2.9155254966549444,-2.9576489130188985,-2.8869424133047836
1999.8,-2.9283859735849056,-2.916405382470477,-2.9578430435360934,-2.888407381926241
1999.9,-2.9294627249701564,-2.9172166161534325,-2.958366062478253,-2.88988234243194
2000.0,-2.9305432676007053,-2.9181356492328074,-2.9590865933993884,-2.8913310152313954
2000.1,-2.931626565933631,-2.919356526908671,-2.959784853947042,-2.8930877030046314
2000.2,-2.9327190341661935,-2.9204483172446714,-2.9604465299226383,-2.8949268736927554
2000.3,-2.9338313401933793,-2.921983142125,-2.9610179856212535,-2.896777791286114
2000.4,-2.9349687208877024,-2.9233648725963475,-2.9616029121612697,-2.8985336419514223
2000.5,-2.9361266978123317,-2.924707690681397,-2.9624924667759043,-2.9002989463749307
2000.6,-2.9372944291144685,-2.9260850810863728,-2.9629202178971354,-2.901973271975552
2000.7,-2.9384608696340373,-2.9275556929101314,-2.9634204284446075,-2.9036400079029785
2000.8,-2.93962052156408,-2.9289038145044457,-2.9640489180077383,-2.905426475451311
2000.9,-2.9407743683475966,-2.930367380563153,-2.964527931480449,-2.9071729155085473
2001.0,-2.941926174975201,-2.931891310392968,-2.9652450933473977,-2.9087919830935176
2001.1,-2.943079785030961,-2.9335229916257513,-2.9662088939157965,-2.9106032815421043
2001.2,-2.944239211554815,-2.935162101717537,-2.967042843263964,-2.912233537741125
2001.3,-2.9454083921815792,-2.9367534208202577,-2.9677181508498474,-2.9140042807843205
2001.4,-2.946590468049712,-2.9383826000047053,-2.9684915803634917,-2.9156000455495112
2001.5,-2.9477875775611926,-2.939865805110112,-2.96945228631545,-2.9175999911457646
2001.6,-2.9490007841354733,-2.9416002307419027,-2.970620251611463,-2.919382670988928
2001.7,-2.9502300839720004,-2.943061372488659,-2.9717847017456633,-2.921081563914231
2001.8,-2.9514743017355753,-2.944632119562558,-2.9731889323304284,-2.92281507921386
2001.9,-2.9527307476260463,-2.9461681704906173,-2.9742952209498617,-2.924617359474934
2002.0,-2.953995383239088,-2.9479529506359485,-2.975679836468621,-2.926147380263569
2002.1,-2.9552637115747964,-2.94954351966045,-2.9768865464239362,-2.9277283788367385
2002.2,-2.95653178383197,-2.9511163539455683,-2.9781933919191315,-2.929231826568433
2002.3,-2.957797067176079,-2.9527689240875645,-2.9794060613642004,-2.930945653756323
2002.4,-2.959058888750843,-2.9543461195156335,-2.980723787738811,-2.932422442265102
2002.5,-2.960317961420028,-2.956044016091057,-2.9819591702398243,-2.933957670818565
2002.6,-2.961575453860009,-2.9578314916385566,-2.98338711010397,-2.9357248776137337
2002.7,-2.962832588499601,-2.9594536649787657,-2.9846708531105905,-2.937221297903009
2002.8,-2.9640906686958495,-2.9610907783884914,-2.9859399857456514,-2.938752999886497
2002.9,-2.965351027658424,-2.962673623924192,-2.9872679707117635,-2.9403035858233815
2003.0,-2.9666148702285753,-2.96412649893231,-2.9886291530590645,-2.9418554126393417
2003.1,-2.967883164112341,-2.965794771664269,-2.9898973940648395,-2.943240755441297
2003.2,-2.9691566225405306,-2.9675279094129574,-2.9912955111233157,-2.9446558193024064
2003.3,-2.97043573998149,-2.9692334183325437,-2.9928261905056948,-2.9461175070836463
2003.4,-2.9717208394994072,-2.9707268197425316,-2.9942150425756404,-2.947612435505546
2003.5,-2.9730121070022393,-2.9723652855612466,-2.995518410118206,-2.949356803731768
2003.6,-2.9743096083709126,-2.9739055675007053,-2.9968507722404123,-2.9506788921109153
2003.7,-2.9756132998251577,-2.9754662476749374,-2.9982127668159486,-2.9519802688680272
2003.8,-2.976923040799855,-2.9771665667317135,-2.999529288977584,-2.9536084020396185
2003.9,-2.9782386139881,-2.978664372518314,-3.0008671951971415,-2.95516398778301
2004.0,-2.979559754351162,-2.980393039802372,-3.0021454737396396,-2.956728371141194
2004.1,-2.9808861754352702,-2.9819282626665364,-3.0035019053076923,-2.9584677073623875
2004.2,-2.982217564400743,-2.9834503498254876,-3.0047716037356356,-2.9601223988592
2004.3,-2.983553519904307,-2.985076098471316,-3.0062065958641093,-2.961640212794489
2004.4,-2.9848934277344648,-2.986811667689311,-3.0074814017910043,-2.9633115904265166
2004.5,-2.986236289098483,-2.9885038171862695,-3.008887418119079,-2.9646715929481307
2004.6,-2.987580528809055,-2.9903058303365064,-3.0103050003067904,-2.9661223660428155
2004.7,-2.988923818871117,-2.99195531630186,-3.0116583087307096,-2.967600486015871
2004.8,-2.9902629594377523,-2.9934541770871435,-3.013133313949644,-2.9691261748020406
2004.9,-2.9915938632960133,-2.9951349045592695,-3.014416724441344,-2.9703821346246047
2005.0,-2.9929116864682803,-2.9968259542440565,-3.016009786078332,-2.97162917270542
2005.1,-2.9942111196309886,-2.9983431067370443,-3.0177390018380756,-2.9728266871592943
2005.2,-2.9954867955222064,-2.999852372430227,-3.0193752961079343,-2.9738794291227255
2005.3,-2.9967337143206176,-3.001243059974265,-3.0210286872175836,-2.974788109332072
2005.4,-2.9979475928152715,-3.0024275802019242,-3.0225423317152975,-2.9758216097342176
2005.5,-2.9991250955791853,-3.0036828034846588,-3.024094209885156,-2.976850634194624
2005.6,-3.000263952360925,-3.004726376280325,-3.0255476783245574,-2.97768411035628
2005.7,-3.0013629754635436,-3.0057478836993576,-3.026916232404355,-2.978548536009851
2005.8,-3.0024219857658205,-3.006860010146976,-3.028229479675198,-2.979273574679815
2005.9,-3.003441668951715,-3.0078987720684527,-3.029594511849804,-2.9799799309170614
2006.0,-3.0044234042499482,-3.0088552926392347,-3.0309205116758813,-2.9807913595219127
2006.1,-3.005369103266821,-3.0096841941263044,-3.032054420977357,-2.9816034657505117
2006.2,-3.00628107200355,-3.0104951525259613,-3.033132868674617,-2.982536242806601
2006.3,-3.0071618936664266,-3.0113330093336104,-3.034295773834782,-2.983307125840293
2006.4,-3.0080143261872005,-3.012008405594137,-3.0353237747530035,-2.984248211225045
2006.5,-3.0088412049857878,-3.0127632258467414,-3.036168164605639,-2.985038075459838
2006.6,-3.0096453390065756,-3.013429294045671,-3.0369240670106965,-2.9859034435110634
2006.7,-3.0104293952261894,-3.014214058358023,-3.0376788303489564,-2.9867643865704627
2006.8,-3.0111957856316223,-3.014985019166083,-3.0383686004028685,-2.9874322777792712
2006.9,-3.0119465877705673,-3.0156296628952814,-3.0391483515730005,-2.988288130049939
2007.0,-3.0126835250994195,-3.016309102333191,-3.039813102961257,-2.989263072713085
2007.1,-3.0134080038676463,-3.0168776090261247,-3.04033164691576,-2.9901482487946627
2007.2,-3.014121174893298,-3.0173908846353545,-3.0409699886967756,-2.990908777525647
2007.3,-3.014823988069588,-3.017992238856022,-3.041556974626017,-2.991810523480255
2007.4,-3.0155172302948685,-3.0186363426341707,-3.0419686974732003,-2.992603661603579
2007.5,-3.016201557372168,-3.01914214068746,-3.0423205101963307,-2.9934243368986087
2007.6,-3.0168775323938575,-3.0197092118745643,-3.042817646041512,-2.99435928863937
2007.7,-3.0175456729532173,-3.020177679917918,-3.0432224114906568,-2.9950973021588716
2007.8,-3.018206498528976,-3.020655812496627,-3.043612170667932,-2.9960868110760908
2007.9,-3.0188605644882434,-3.0212649144373285,-3.043958308973507,-2.99687442901655
2008.0,-3.01950847301099,-3.021833803467549,-3.0442553467750546,-2.9978173123038907
2008.1,-3.0201508619142476,-3.0224592997887996,-3.0444562432501283,-2.998704157429839
2008.2,-3.020788382848549,-3.02293915254328,-3.0446786753189947,-2.999626208254408
2008.3,-3.0214216836338914,-3.023457166257825,-3.0449641598006285,-3.0006046524109657
2008.4,-3.022051404974479,-3.0239660499573104,-3.0452031370098145,-3.001723268374295
2008.5,-3.0226781944521384,-3.0244533094755743,-3.0452583166563447,-3.0026385437810474
2008.6,-3.023302734806513,-3.024882867865017,-3.045356489594948,-3.0035015212609615
2008.7,-3.023925779615407,-3.02536451307325,-3.045475380029534,-3.004353823273472
2008.8,-3.024548186962857,-3.0258121071700783,-3.045702492353057,-3.0052355331484946
2008.9,-3.0251709411368983,-3.0262240726734078,-3.0458172002869826,-3.006253517831581
2009.0,-3.0257951549403246,-3.0266247738871033,-3.0460698295473274,-3.0072221087570425
2009.1,-3.0264220506130375,-3.0270729210460257,-3.0462378958847594,-3.0083523729235617
2009.2,-3.0270529237703725,-3.0274503592508686,-3.0462807486957537,-3.009150739278863
2009.3,-3.027689099785749,-3.027949254320809,-3.0464166904047802,-3.010120310363336
2009.4,-3.0283318940803654,-3.028481074213169,-3.0464548485428233,-3.0110959181823116
2009.5,-3.0289825864024893,-3.0289972285835587,-3.0465976936271844,-3.0120692519367185
2009.6,-3.029642415012716,-3.029537312423166,-3.046424340519286,-3.0129338186584187
2009.7,-3.0303125911890563,-3.0299986840656934,-3.0464787448455457,-3.0138454633229776
2009.8,-3.030994329458915,-3.0304660628277045,-3.046564566518625,-3.0146915161904455
2009.9,-3.0316888859364743,-3.0309423776851347,-3.046803303144959,-3.0154203482321527
2010.0,-3.0323975966319265,-3.0313204639000446,-3.0472903401609477,-3.0160743128353547
2010.1,-3.033121909155645,-3.031734294731898,-3.047980842873651,-3.0166666483332283
2010.2,-3.0338634038459915,-3.0323015002453424,-3.0488406819448692,-3.017209923583359
2010.3,-3.034623802928719,-3.0328394524749562,-3.0495419548401492,-3.017575729709796
2010.4,-3.035404968130359,-3.0335570770674263,-3.050403799419104,-3.0180105996876687
2010.5,-3.036208888017746,-3.0343500245554695,-3.051339232952734,-3.0186048670885097
2010.6,-3.0370376565199777,-3.0349872609772253,-3.0522692500248767,-3.019166754249377
2010.7,-3.037893444136798,-3.035827370790275,-3.0532981964070087,-3.019799420128431
2010.8,-3.0387784636584723,-3.036610636132777,-3.054248222362101,-3.0203635520323124
2010.9,-3.039694932880069,-3.037537176283242,-3.0552976616991443,-3.0208291353277947
2011.0,-3.040645037511799,-3.038424413598475,-3.056395714576059,-3.0213937201099155
2011.1,-3.041630897841179,-3.0393765402418085,-3.0575321461690024,-3.0221096595035
2011.2,-3.042654542360513,-3.040402065278682,-3.0586884197502022,-3.023010838034069
2011.3,-3.043717890478239,-3.0413477412745156,-3.0599857980209095,-3.023895948021554
2011.4,-3.0448227448480423,-3.0423181399156047,-3.0612172963173685,-3.024644584859684
2011.5,-3.045970792248233,-3.0435192483839946,-3.062451030203285,-3.0256591588995496
2011.6,-3.0471636107960505,-3.044732635876242,-3.063799503581595,-3.0266439259684126
2011.7,-3.048402680851297,-3.0460232940355345,-3.0651073123422226,-3.0276840717742917
2011.8,-3.0496893972259165,-3.0472058330071405,-3.0664212788172907,-3.028787406280864
2011.9,-3.051025081018349,-3.04848298275903,-3.067843662330538,-3.029925310890704
2012.0,-3.052410990206464,-3.0498140232123845,-3.0692794059559305,-3.031164917393607
2012.1,-3.053848328802572,-3.051294081483054,-3.0708569339487384,-3.0323734853264956
2012.2,-3.0553382547762316,-3.0528887087845304,-3.0724473865646695,-3.0336513071355222
2012.3,-3.0568818870904844,-3.054413110125675,-3.0739219655718326,-3.035168251118285
2012.4,-3.0584803121489275,-3.0558705483618462,-3.0756562276173045,-3.0366884944174686
2012.5,-3.0601345898041945,-3.0574298945751663,-3.077328758041892,-3.0382941589358174
2012.6,-3.0618457589059824,-3.0590708935079625,-3.0790107287009345,-3.0398810360481687
2012.7,-3.063614842217167,-3.0608103653182717,-3.080813347754931,-3.0415498981984554
2012.8,-3.0654428504299465,-3.0626174375775843,-3.082680738574659,-3.0432813312609497
2012.9,-3.0673307849842777,-3.0644594587524674,-3.084493148744421,-3.0451234367283146
2013.0,-3.069279639426462,-3.066428687429934,-3.086485706379114,-3.0470308839820426
2013.1,-3.0712903991294755,-3.06836016711279,-3.088590113214959,-3.049074847686623
2013.2,-3.0733640392998396,-3.070524195913718,-3.09064559045404,-3.0511665323062904
2013.3,-3.0755015212951706,-3.0727113132381416,-3.092633450358431,-3.0532708796549852
2013.4,-3.0777037873664086,-3.0748760701096836,-3.0948170035655487,-3.055436800262495
2013.5,-3.0799717540341587,-3.077163677622979,-3.0968610663135054,-3.057846254632306
2013.6,-3.082306304427695,-3.0795150471492647,-3.098983608893703,-3.0603690313168532
2013.7,-3.0847082800494356,-3.0819660274034235,-3.1012834819016537,-3.0630359784852166
2013.8,-3.0871784725337847,-3.084548939199176,-3.103569498749292,-3.0656674925910954
2013.9,-3.089717615986712,-3.087089802286165,-3.106072557412235,-3.068317970053633
2014.0,-3.0923263803861967,-3.089725540074452,-3.108669436229338,-3.071226728552955
2014.1,-3.0950053663154504,-3.092514907824381,-3.1111185029253527,-3.074072037695916
2014.2,-3.0977551010605593,-3.095400769466593,-3.113885350022653,-3.077061394062016
2014.3,-3.100576035914874,-3.0983996523719206,-3.1167593695709668,-3.079967574797092
2014.4,-3.1034685444408567,-3.1014712093227716,-3.119469154552943,-3.083131252588948
2014.5,-3.106432921438796,-3.1045793120338425,-3.122356438666387,-3.0861099117330393
2014.6,-3.109469382417081,-3.1077926694883486,-3.1253074062400668,-3.089358338024306
2014.7,-3.1125780634048024,-3.11099922732879,-3.128261323709255,-3.092736654330461
2014.8,-3.1157590209812134,-3.1142663681672085,-3.1314388015977026,-3.0960183510816597
2014.9,-3.119012232434327,-3.1176525507628567,-3.1347370004226756,-3.0993327259032974
2015.0,-3.1223375960257522,-3.120976529115836,-3.1381198209166064,-3.1027652338552847
2015.1,-3.125734931429364,-3.1247410568876024,-3.141784060987704,-3.1061723914771595
2015.2,-3.129203980479315,-3.1281820853850553,-3.1454412924009256,-3.109681123983747
2015.3,-3.1327444083277416,-3.1318904640261644,-3.149245689435178,-3.1130669337948267
2015.4,-3.1363558048903735,-3.1356061143595135,-3.153229124045147,-3.116423440744297
2015.5,-3.1400376860242325,-3.1394005060077634,-3.1572622422341343,-3.1198561209802484
2015.6,-3.1437894933438497,-3.1433134600035046,-3.1614907815771716,-3.1235495389986436
2015.7,-3.147610591244369,-3.147360549670801,-3.1656715794214496,-3.127021987780693
2015.8,-3.1515002600433206,-3.1512881828686337,-3.1699935270767634,-3.1305144702556165
2015.9,-3.1554576855898167,-3.15539907975438,-3.174448507016047,-3.1342207342057615
2016.0,-3.159481948085762,-3.159544860511755,-3.1788290446715286,-3.138027488068712
2016.1,-3.163572015203071,-3.1638334430534005,-3.18344582447636,-3.1418570053411674
2016.2,-3.167726745401405,-3.1680815782900393,-3.18803028856056,-3.145753340798759
2016.3,-3.1719449058535507,-3.172655536488714,-3.1926099345059678,-3.149684717720652
2016.4,-3.176225205922836,-3.1772006071684804,-3.19727870882628,-3.153629649949635
2016.5,-3.180566342471689,-3.181811112034786,-3.2022522935603677,-3.1575638826869645
2016.6,-3.1849670481166976,-3.186319104178451,-3.207129144048013,-3.161850993970837
2016.7,-3.189426129468604,-3.1910787954598403,-3.212042584147228,-3.1661983117023405
2016.8,-3.1939424822366447,-3.195787926980893,-3.2172381475901015,-3.1704353226035025
2016.9,-3.1985150756809655,-3.2005500424093762,-3.2222425021743284,-3.174978568152884
2017.0,-3.20314290851596,-3.205318589100842,-3.2271287123834314,-3.1794322480394595
2017.1,-3.2078249472503457,-3.2102155458715735,-3.232171073153476,-3.183898614518721
2017.2,-3.212560061936864,-3.2152832380543837,-3.237299766547987,-3.1885134358696465
2017.3,-3.217346972950272,-3.2203928463263507,-3.24265454062214,-3.1934612423318276
2017.4,-3.2221842185545766,-3.225584422900318,-3.2478130143597306,-3.1985267062646043
2017.5,-3.2270701487524076,-3.2306921973387595,-3.2529932283865572,-3.203375038740723
2017.6,-3.232002944892808,-3.235830309430308,-3.2582181622084927,-3.20814059593793
2017.7,-3.236980656905142,-3.2411517690115943,-3.2634739260856396,-3.2131034392864737
2017.8,-3.24200124870318,-3.2465646163626136,-3.2688489595266024,-3.2183341791035875
2017.9,-3.2470626533996954,-3.2519409093139346,-3.274271202625455,-3.2234482836390312
2018.0,-3.252162851257628,-3.2573998766801315,-3.279649825320311,-3.2288633870658723
2018.1,-3.257299975535525,-3.2629823120939627,-3.2851841886143713,-3.234146104107941
2018.2,-3.2624724299247454,-3.268621656275046,-3.290570407686374,-3.2394679498119787
2018.3,-3.2676789927899574,-3.274297067033334,-3.296119522522518,-3.244800893777777
2018.4,-3.272918895215282,-3.280116231453402,-3.3016064310256157,-3.2501707316264614
2018.5,-3.278191864591627,-3.2859088803451084,-3.30701013164141,-3.255568898457867
2018.6,-3.2834980987300586,-3.2917624749221086,-3.3123215121077525,-3.261515781856818
2018.7,-3.2888381017303407,-3.297519266662518,-3.317921528897622,-3.2673712546763354
2018.8,-3.294212323294909,-3.303514476407865,-3.323501091238395,-3.2731438144819283
2018.9,-3.299620589479432,-3.309360623074118,-3.329145415026647,-3.2796968315603916
2019.0,-3.3050613835382614,-3.3153399053065065,-3.3349699155125787,-3.2851606454677023
2019.1,-3.3105312306485195,-3.3209368010679885,-3.341440461145939,-3.289550521138385
2019.2,-3.316024635174966,-3.32643445415311,-3.3482731095941225,-3.293701903280157
2019.3,-3.321534775618091,-3.3318702755899086,-3.355233108595249,-3.297841513081735
2019.4,-3.3270545978244197,-3.337341459934949,-3.362286604766234,-3.301572741341718
2019.5,-3.332577767271405,-3.3428431415873283,-3.36929228152569,-3.305472669826077
2019.6,-3.338099264311982,-3.3485358822284503,-3.3762484576917635,-3.3093977175749285
2019.7,-3.3436157097938453,-3.3541090956325363,-3.3832486998354367,-3.313015151835657
2019.8,-3.3491255358915346,-3.359878299294431,-3.390540587557528,-3.3163804728967805
2019.9,-3.3546290283121634,-3.365358373712825,-3.397954024599918,-3.319699302697505
2020.0,-3.3601282351885806,-3.3707903402125203,-3.4053640722231315,-3.3229452210513855
2020.1,-3.3656267706634133,-3.376225682963557,-3.4125946241695226,-3.3261756065369585
2020.2,-3.3711295610497323,-3.381786012580357,-3.4204799899362803,-3.329865008967702
2020.3,-3.3766425550890777,-3.3872573965443977,-3.428110226866928,-3.33257195838804
2020.4,-3.3821723849047105,-3.3926690914119866,-3.435418764854055,-3.3357256540197784
2020.5,-3.387725967510884,-3.3981374242920066,-3.4432305982525584,-3.338714735335355
